row,col,x,y,albedo_mean_1km,delta_lst_1km
8,4,680500.0,4929500.0,0.1885499805212021,11.261666297912598
8,5,681500.0,4929500.0,0.17555119097232819,9.524999618530273
8,6,682500.0,4929500.0,0.16667310893535614,8.706666946411133
8,7,683500.0,4929500.0,0.1710636466741562,8.241211891174316
8,8,684500.0,4929500.0,0.1663169264793396,8.622272491455078
8,9,685500.0,4929500.0,0.16006149351596832,9.303333282470703
8,10,686500.0,4929500.0,0.1652551144361496,9.916666984558105
8,11,687500.0,4929500.0,0.15088780224323273,9.283787727355957
8,12,688500.0,4929500.0,0.1655123382806778,9.077424049377441
8,13,689500.0,4929500.0,0.1716603934764862,9.178333282470703
8,14,690500.0,4929500.0,0.17702922224998474,9.795303344726562
8,15,691500.0,4929500.0,0.19797514379024506,10.3840913772583
8,16,692500.0,4929500.0,0.19088028371334076,10.838333129882812
8,17,693500.0,4929500.0,0.2050826996564865,11.3100004196167
8,18,694500.0,4929500.0,0.20829327404499054,11.171667098999023
9,0,676500.0,4928500.0,0.1820497214794159,8.995454788208008
9,1,677500.0,4928500.0,0.1916256546974182,9.65469741821289
9,2,678500.0,4928500.0,0.17571035027503967,10.37833309173584
9,3,679500.0,4928500.0,0.17821694910526276,10.25
9,4,680500.0,4928500.0,0.17740413546562195,10.189393997192383
9,5,681500.0,4928500.0,0.17017292976379395,9.065757751464844
9,6,682500.0,4928500.0,0.16186776757240295,7.786818027496338
9,7,683500.0,4928500.0,0.18030233681201935,7.45090913772583
9,8,684500.0,4928500.0,0.16725477576255798,7.409090995788574
9,9,685500.0,4928500.0,0.16460935771465302,7.671666622161865
9,10,686500.0,4928500.0,0.16718994081020355,8.555000305175781
9,11,687500.0,4928500.0,0.1580137014389038,8.380303382873535
9,12,688500.0,4928500.0,0.16174831986427307,8.413787841796875
9,13,689500.0,4928500.0,0.16414932906627655,8.666818618774414
9,14,690500.0,4928500.0,0.17974907159805298,9.32272720336914
9,15,691500.0,4928500.0,0.18625973165035248,9.860454559326172
9,16,692500.0,4928500.0,0.18205039203166962,10.067878723144531
9,17,693500.0,4928500.0,0.18811939656734467,10.62833309173584
9,18,694500.0,4928500.0,0.18304727971553802,10.629242897033691
10,0,676500.0,4927500.0,0.19086214900016785,8.62166690826416
10,1,677500.0,4927500.0,0.18332266807556152,8.956666946411133
10,2,678500.0,4927500.0,0.1932949274778366,9.03499984741211
10,3,679500.0,4927500.0,0.1856321096420288,9.71500015258789
10,4,680500.0,4927500.0,0.1755603551864624,9.824999809265137
10,5,681500.0,4927500.0,0.15908485651016235,7.678787708282471
10,6,682500.0,4927500.0,0.17441219091415405,7.351666450500488
10,7,683500.0,4927500.0,0.18980291485786438,7.375
10,8,684500.0,4927500.0,0.1791129857301712,7.4116668701171875
10,9,685500.0,4927500.0,0.1856810450553894,6.824999809265137
10,10,686500.0,4927500.0,0.16654804348945618,6.648484706878662
10,11,687500.0,4927500.0,0.1669692099094391,7.180605888366699
10,12,688500.0,4927500.0,0.165627583861351,7.823181629180908
10,13,689500.0,4927500.0,0.1641906350851059,8.316211700439453
10,14,690500.0,4927500.0,0.16587425768375397,8.645000457763672
10,15,691500.0,4927500.0,0.18456093966960907,9.282878875732422
10,16,692500.0,4927500.0,0.1838466227054596,9.727272987365723
10,17,693500.0,4927500.0,0.19113010168075562,10.027575492858887
10,18,694500.0,4927500.0,0.18785980343818665,10.035454750061035
11,0,676500.0,4926500.0,0.180549755692482,7.896666526794434
11,1,677500.0,4926500.0,0.1823941469192505,7.4666666984558105
11,2,678500.0,4926500.0,0.18641890585422516,7.2216668128967285
11,3,679500.0,4926500.0,0.19804732501506805,7.935909271240234
11,4,680500.0,4926500.0,0.18180207908153534,8.666060447692871
11,5,681500.0,4926500.0,0.1780775934457779,8.633333206176758
11,6,682500.0,4926500.0,0.20102271437644958,7.648333549499512
11,7,683500.0,4926500.0,0.20190821588039398,7.84499979019165
11,8,684500.0,4926500.0,0.18359649181365967,7.53000020980835
11,9,685500.0,4926500.0,0.18271835148334503,6.659393787384033
11,10,686500.0,4926500.0,0.1839907467365265,6.881666660308838
11,11,687500.0,4926500.0,0.19058559834957123,7.092272758483887
11,12,688500.0,4926500.0,0.16795921325683594,7.184242248535156
11,13,689500.0,4926500.0,0.1663063019514084,7.515909194946289
11,14,690500.0,4926500.0,0.17844974994659424,8.033787727355957
11,15,691500.0,4926500.0,0.16855640709400177,8.731666564941406
11,16,692500.0,4926500.0,0.18619680404663086,9.573182106018066
11,17,693500.0,4926500.0,0.19492107629776,9.669242858886719
11,18,694500.0,4926500.0,0.16192732751369476,10.068333625793457
12,0,676500.0,4925500.0,0.1794893592596054,6.076969623565674
12,1,677500.0,4925500.0,0.18796661496162415,5.815151691436768
12,2,678500.0,4925500.0,0.20287834107875824,7.663485050201416
12,3,679500.0,4925500.0,0.20811235904693604,9.148333549499512
12,4,680500.0,4925500.0,0.1882799118757248,9.471212387084961
12,5,681500.0,4925500.0,0.1766311526298523,8.853333473205566
12,6,682500.0,4925500.0,0.17413324117660522,7.554999828338623
12,7,683500.0,4925500.0,0.18646736443042755,8.056666374206543
12,8,684500.0,4925500.0,0.18050844967365265,7.771666526794434
12,9,685500.0,4925500.0,0.17561085522174835,7.124242305755615
12,10,686500.0,4925500.0,0.19316288828849792,7.171666622161865
12,11,687500.0,4925500.0,0.19300983846187592,6.901969909667969
12,12,688500.0,4925500.0,0.17086686193943024,7.4281816482543945
12,13,689500.0,4925500.0,0.1700243353843689,7.983181953430176
12,14,690500.0,4925500.0,0.17892856895923615,8.21500015258789
12,15,691500.0,4925500.0,0.18762822449207306,9.175000190734863
12,16,692500.0,4925500.0,0.19310608506202698,10.03499984741211
12,17,693500.0,4925500.0,0.19182133674621582,10.125
12,18,694500.0,4925500.0,0.18831193447113037,9.765000343322754
13,0,676500.0,4924500.0,0.1897282600402832,6.0356059074401855
